7492771,s1,T1,T2,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma ",Factor VII/VIIa, to the ,tissue factor (TF) receptor," initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human TF gene in monocytic cells exposed to bacterial lipopolysaccharide (LPS) is mediated by binding of c-Rel/p65 heterodimers to a kappa B site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Complex_formation
7492771,s3,T5,T6,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human TF gene in monocytic cells exposed to bacterial lipopolysaccharide (LPS) is mediated by binding of ",c-Rel,/,p65," heterodimers to a kappa B site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Complex_formation
7492771,s3,T19,T17,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human TF gene in monocytic cells exposed to bacterial ",lipopolysaccharide, (LPS) is mediated by binding of c-Rel/p65 heterodimers to a ,kappa B," site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
7492771,s3,T20,T17,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human TF gene in monocytic cells exposed to bacterial lipopolysaccharide (",LPS,) is mediated by binding of c-Rel/p65 heterodimers to a ,kappa B," site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
7492771,s3,T19,T20,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human TF gene in monocytic cells exposed to bacterial ",lipopolysaccharide, (,LPS,") is mediated by binding of c-Rel/p65 heterodimers to a kappa B site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
7492771,s3,T4,T17,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human ",TF, gene in monocytic cells exposed to bacterial lipopolysaccharide (LPS) is mediated by binding of c-Rel/p65 heterodimers to a ,kappa B," site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
7492771,s3,T4,T19,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human ",TF, gene in monocytic cells exposed to bacterial ,lipopolysaccharide," (LPS) is mediated by binding of c-Rel/p65 heterodimers to a kappa B site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
7492771,s3,T4,T20,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human ",TF, gene in monocytic cells exposed to bacterial lipopolysaccharide (,LPS,") is mediated by binding of c-Rel/p65 heterodimers to a kappa B site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
7492771,s3,T4,T5,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human ",TF, gene in monocytic cells exposed to bacterial lipopolysaccharide (LPS) is mediated by binding of ,c-Rel,"/p65 heterodimers to a kappa B site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
7492771,s3,T4,T6,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human ",TF, gene in monocytic cells exposed to bacterial lipopolysaccharide (LPS) is mediated by binding of c-Rel/,p65," heterodimers to a kappa B site in the TF promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
7492771,s3,T4,T7,"Salicylates inhibit lipopolysaccharide-induced transcriptional activation of the tissue factor gene in human monocytic cells. 
Binding of plasma Factor VII/VIIa to the tissue factor (TF) receptor initiates the coagulation protease cascades. TF expression by circulating monocytes is associated with thrombotic and inflammatory complications in a variety of diseases. Transcriptional activation of the human ",TF, gene in monocytic cells exposed to bacterial lipopolysaccharide (LPS) is mediated by binding of c-Rel/p65 heterodimers to a kappa B site in the ,TF," promoter. Here, we report that a family of anti-inflammatory agents, known as the salicylates, inhibited LPS induction of TF activity and TF gene transcription in human monocytes and monocytic THP-1 cells at clinically relevant doses. Furthermore, sodium salicylate blocked the LPS-induced proteolytic degradation of I kappa B alpha, which prevented the nuclear translocation of c-Rel/p65 heterodimers. In contrast, two other nonsteroidal anti-inflammatory drugs, ibuprofen and indomethacin, did not inhibit LPS induction of the TF gene. These results indicated that salicylates inhibited LPS induction of TF gene transcription in monocytic cells by preventing nuclear translocation of c-Rel/p65 heterodimers. The clinical benefits of salicylates in the treatment of several diseases, including atherosclerosis and rheumatoid arthritis, may be related to their ability to reduce monocyte gene expression. ",Not_a_complex
