15031145,s3,T9,T10,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the ",hypoxia-inducible factor (HIF)-1alpha," in the mouse, termed ",mHIF-1alphaI.1,". Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s5,T2,T12,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel ",HIF-1alpha," isoform in the human testis, called ",hHIF-1alphaTe,". Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s6,T13,T14,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like ",mHIF-1alphaI.1,", ",hHIF-1alphaTe," mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s9,T16,T17,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither ",hHIF-1alphaTe, nor ,hHIF-1alpha," associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s10,T18,T19,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific ",mHIF-1alphaI.1," isoform, the ",hHIF-1alphaTe," mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s10,T4,T18,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed ",HIF-1alpha, protein and the mouse testis-specific ,mHIF-1alphaI.1," isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s10,T4,T19,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed ",HIF-1alpha," protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the ",hHIF-1alphaTe," mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s11,T20,T5,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, ",hHIF-1alphaTe, still formed heterodimeric complexes with ,HIF-1beta,". However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Complex_formation
15031145,s12,T21,T6,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, ",hHIF-1alphaTe, was incapable of forming a DNA-binding ,HIF-1," complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s13,T22,T23,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous ",hHIF-1alphaTe," resulted in the inhibition of the endogenous HIF-1 transcriptional activity, demonstrating that the testis-specific ",hHIF-1alphaTe," isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s13,T22,T7,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous ",hHIF-1alphaTe, resulted in the inhibition of the endogenous ,HIF-1," transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s13,T7,T23,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous ",HIF-1," transcriptional activity, demonstrating that the testis-specific ",hHIF-1alphaTe," isoform is a dominant-negative regulator of normal HIF-1 activity. 
",Not_a_complex
15031145,s13,T7,T8,"A dominant-negative isoform of hypoxia-inducible factor-1 alpha specifically expressed in human testis. 
Spermatogenesis in the seminiferous tubuli of the testis occurs under a high proliferation rate, suggesting considerable oxygen consumption. Because of the lack of blood vessels, the oxygen partial pressure in the lumen of these tubuli is very low. We previously identified a testis isoform of the hypoxia-inducible factor (HIF)-1alpha in the mouse, termed mHIF-1alphaI.1. Here, we demonstrate that expression of mHIF-1alphaI.1 increases during puberty, further demonstrating its gene induction in postmeiotic germ cells. Using 5'-rapid amplification of cDNA ends, we identified a novel HIF-1alpha isoform in the human testis, called hHIF-1alphaTe. Like mHIF-1alphaI.1, hHIF-1alphaTe mRNA is derived from an alternative promoter-first exon combination, but with a different genomic organization and a different nucleotide sequence. Reverse transcription-polymerase chain reaction analysis confirmed that hHIF-1alphaTe is exclusively expressed in the testis. As determined by immunofluorescence of ejaculated sperm cells, HIF-1alpha protein is mainly localized in the postacrosomal head and in the midpiece of spermatozoa. Though overlapping with mitochondrial localization in human and mouse spermatozoa, neither hHIF-1alphaTe nor hHIF-1alpha associated with mitochondria. In contrast with the ubiquitously expressed HIF-1alpha protein and the mouse testis-specific mHIF-1alphaI.1 isoform, the hHIF-1alphaTe mRNA sequence predicts a protein with an N-terminal truncation of the DNA-binding domain. As shown by yeast two-hybrid assays, hHIF-1alphaTe still formed heterodimeric complexes with HIF-1beta. However, hHIF-1alphaTe was incapable of forming a DNA-binding HIF-1 complex. Overexpression of exogenous hHIF-1alphaTe resulted in the inhibition of the endogenous ",HIF-1," transcriptional activity, demonstrating that the testis-specific hHIF-1alphaTe isoform is a dominant-negative regulator of normal ",HIF-1," activity. 
",Not_a_complex
