16420575,s0,T1,T8,The interaction of ,von Willebrand factor,-A1 domain with ,collagen,": mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by collagen. 
BACKGROUND: It is established that the A3 domain in von Willebrand factor (VWF) contains the major collagen-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ristocetin and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Complex_formation
16420575,s0,T1,T9,The interaction of ,von Willebrand factor,-A1 domain with collagen: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by ,collagen,". 
BACKGROUND: It is established that the A3 domain in von Willebrand factor (VWF) contains the major collagen-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ristocetin and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Not_a_complex
16420575,s0,T8,T9,The interaction of von Willebrand factor-A1 domain with ,collagen,: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by ,collagen,". 
BACKGROUND: It is established that the A3 domain in von Willebrand factor (VWF) contains the major collagen-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ristocetin and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Not_a_complex
16420575,s1,T2,T10,"The interaction of von Willebrand factor-A1 domain with collagen: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by collagen. 
BACKGROUND: It is established that the A3 domain in ",von Willebrand factor, (VWF) contains the major ,collagen,"-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ristocetin and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Complex_formation
16420575,s1,T3,T10,"The interaction of von Willebrand factor-A1 domain with collagen: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by collagen. 
BACKGROUND: It is established that the A3 domain in von Willebrand factor (",VWF,) contains the major ,collagen,"-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ristocetin and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Complex_formation
16420575,s1,T2,T3,"The interaction of von Willebrand factor-A1 domain with collagen: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by collagen. 
BACKGROUND: It is established that the A3 domain in ",von Willebrand factor, (,VWF,") contains the major collagen-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ristocetin and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Not_a_complex
16420575,s2,T11,T12,"The interaction of von Willebrand factor-A1 domain with collagen: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by collagen. 
BACKGROUND: It is established that the A3 domain in von Willebrand factor (VWF) contains the major collagen-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with ",collagen types I, and ,III,". METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ristocetin and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Not_a_complex
16420575,s3,T4,T21,"The interaction of von Willebrand factor-A1 domain with collagen: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by collagen. 
BACKGROUND: It is established that the A3 domain in von Willebrand factor (VWF) contains the major collagen-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant ",VWF,"-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-",collagen," interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ristocetin and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Complex_formation
16420575,s4,T14,T5,"The interaction of von Willebrand factor-A1 domain with collagen: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by collagen. 
BACKGROUND: It is established that the A3 domain in von Willebrand factor (VWF) contains the major collagen-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to collagen with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ",ristocetin, and ,VWF,". In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Complex_formation
16420575,s4,T13,T14,"The interaction of von Willebrand factor-A1 domain with collagen: mutation G1324S (type 2M von Willebrand disease) impairs the conformational change in A1 domain induced by collagen. 
BACKGROUND: It is established that the A3 domain in von Willebrand factor (VWF) contains the major collagen-binding site. However, there are conflicting reports describing the capacity of the A1 domain to interact with collagen types I and III. METHODS: In this study, we have used recombinant VWF-A1 polypeptides, as well as conformation-specific monoclonal antibodies (mAb), to analyze the A1-collagen interaction. RESULTS: The A1 domain bound to ",collagen," with K(d) approximately 8.0 nm and this binding was blocked by the mAb 6G1, which blocks the interaction between ",ristocetin," and VWF. In addition, collagen-bound A1 protein was able to support flow-dependent adhesion of platelets, demonstrating that the binding sites for collagen and glycoprotein (GP)Ib are different. Analysis with two conformation-specific mAb demonstrated that the structure of the A1 domain changed as a result of the binding to collagen. In contrast, the antibodies failed to detect conformational change in the G1324S mutant (type 2M von Willebrand disease). Thus, direct binding to collagen induces a change in the structural conformation within the VWF-A1 domain, and the G1324S substitution prevents this conformational change. CONCLUSION: This study has shown that the isolated A1 domain can simultaneously bind to collagen and platelet GPIb, supporting platelet adhesion under high-flow conditions. In addition, this study has used mAb to demonstrate that the binding of the isolated A1 domain or full-length VWF to collagen is accompanied by a conformational change in A1 domain. 
",Not_a_complex
