9632764,s1,T2,T3,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator ",OCA-B," has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound ",Oct-1," and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of PC4 from the essential USA fraction severely impairs Oct-1 and OCA-B function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant PC4 and the PC4-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of Oct-1/OCA-B in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Complex_formation
9632764,s2,T4,T5,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of ",PC4, from the essential USA fraction severely impairs ,Oct-1," and OCA-B function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant PC4 and the PC4-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of Oct-1/OCA-B in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Not_a_complex
9632764,s2,T4,T6,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of ",PC4, from the essential USA fraction severely impairs Oct-1 and ,OCA-B," function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant PC4 and the PC4-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of Oct-1/OCA-B in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Not_a_complex
9632764,s2,T5,T6,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of PC4 from the essential USA fraction severely impairs ",Oct-1, and ,OCA-B," function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant PC4 and the PC4-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of Oct-1/OCA-B in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Not_a_complex
9632764,s3,T10,T11,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of PC4 from the essential USA fraction severely impairs Oct-1 and OCA-B function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant PC4 and the PC4-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of ",Oct-1,/,OCA-B," in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Complex_formation
9632764,s3,T7,T10,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of PC4 from the essential USA fraction severely impairs Oct-1 and OCA-B function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant ",PC4," and the PC4-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of ",Oct-1,"/OCA-B in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Not_a_complex
9632764,s3,T7,T11,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of PC4 from the essential USA fraction severely impairs Oct-1 and OCA-B function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant ",PC4," and the PC4-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of Oct-1/",OCA-B," in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Not_a_complex
9632764,s3,T7,T8,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of PC4 from the essential USA fraction severely impairs Oct-1 and OCA-B function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant ",PC4, and the ,PC4,"-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of Oct-1/OCA-B in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Not_a_complex
9632764,s3,T7,T9,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of PC4 from the essential USA fraction severely impairs Oct-1 and OCA-B function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant ",PC4," and the PC4-depleted USA fraction, thus suggesting a joint requirement for ",PC4," and another, USA-derived component(s) for optimal function of Oct-1/OCA-B in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Not_a_complex
9632764,s3,T8,T10,"Coactivation by OCA-B: definition of critical regions and synergism with general cofactors. 
Molecular dissection of the B-cell-specific transcription coactivator OCA-B has revealed distinct regions important, respectively, for recruitment to immunoglobulin promoters through interaction with octamer-bound Oct-1 and for subsequent coactivator function. Further analysis of general coactivator requirements showed that selective removal of PC4 from the essential USA fraction severely impairs Oct-1 and OCA-B function in a cell-free system reconstituted with partially purified factors. Full activity can be restored by the combined action of recombinant PC4 and the ",PC4,"-depleted USA fraction, thus suggesting a joint requirement for PC4 and another, USA-derived component(s) for optimal function of ",Oct-1,"/OCA-B in the reconstituted system. Indeed, USA-derived PC2 was found to act synergistically with PC4 in reproducing the function of intact USA in the assay system. Consistent with the requirement for PC4 in the reconstituted system, OCA-B was found to interact directly with PC4. Surprisingly, however, removal of PC4 from the unfractionated nuclear extract has no detrimental effect on OCA-B/Oct-1-dependent transcription. These results lead to a general model for the synergistic function of activation domains in Oct-1 and OCA-B (mediated by the combined action of the multiple USA components) and, further, suggest a functional redundancy in general coactivators. ",Not_a_complex
