18469165,s0,T1,T11,S. cerevisiae ,Vts1p, induces deadenylation-dependent transcript degradation and interacts with the ,Ccr4p,"-Pop2p-Not deadenylase complex. 
",Complex_formation
18469165,s0,T1,T12,S. cerevisiae ,Vts1p, induces deadenylation-dependent transcript degradation and interacts with the Ccr4p-,Pop2p,"-Not deadenylase complex. 
",Complex_formation
18469165,s0,T1,T13,S. cerevisiae ,Vts1p, induces deadenylation-dependent transcript degradation and interacts with the Ccr4p-Pop2p-,Not," deadenylase complex. 
",Complex_formation
18469165,s0,T11,T12,S. cerevisiae Vts1p induces deadenylation-dependent transcript degradation and interacts with the ,Ccr4p,-,Pop2p,"-Not deadenylase complex. 
",Complex_formation
18469165,s0,T11,T13,S. cerevisiae Vts1p induces deadenylation-dependent transcript degradation and interacts with the ,Ccr4p,-Pop2p-,Not," deadenylase complex. 
",Complex_formation
18469165,s0,T12,T13,S. cerevisiae Vts1p induces deadenylation-dependent transcript degradation and interacts with the Ccr4p-,Pop2p,-,Not," deadenylase complex. 
",Complex_formation
18469165,s2,T2,T26,,Vts1p, is a member of the ,Smaug, protein family that regulates the stability of target transcripts in Saccharomyces cerevisiae.,Not_a_complex
18469165,s4,T14,T15,"Using RNA reporters that recapitulate Vts1p-mediated decay in vivo, we demonstrate that Vts1p stimulates mRNA degradation through deadenylation mediated by the ",Ccr4p,-,Pop2p,-Not deadenylase complex.,Complex_formation
18469165,s4,T14,T16,"Using RNA reporters that recapitulate Vts1p-mediated decay in vivo, we demonstrate that Vts1p stimulates mRNA degradation through deadenylation mediated by the ",Ccr4p,-Pop2p-,Not, deadenylase complex.,Complex_formation
18469165,s4,T15,T16,"Using RNA reporters that recapitulate Vts1p-mediated decay in vivo, we demonstrate that Vts1p stimulates mRNA degradation through deadenylation mediated by the Ccr4p-",Pop2p,-,Not, deadenylase complex.,Complex_formation
18469165,s4,T4,T14,Using RNA reporters that recapitulate ,Vts1p,"-mediated decay in vivo, we demonstrate that Vts1p stimulates mRNA degradation through deadenylation mediated by the ",Ccr4p,-Pop2p-Not deadenylase complex.,Not_a_complex
18469165,s4,T4,T15,Using RNA reporters that recapitulate ,Vts1p,"-mediated decay in vivo, we demonstrate that Vts1p stimulates mRNA degradation through deadenylation mediated by the Ccr4p-",Pop2p,-Not deadenylase complex.,Not_a_complex
18469165,s4,T4,T16,Using RNA reporters that recapitulate ,Vts1p,"-mediated decay in vivo, we demonstrate that Vts1p stimulates mRNA degradation through deadenylation mediated by the Ccr4p-Pop2p-",Not, deadenylase complex.,Not_a_complex
18469165,s4,T4,T5,Using RNA reporters that recapitulate ,Vts1p,"-mediated decay in vivo, we demonstrate that ",Vts1p, stimulates mRNA degradation through deadenylation mediated by the Ccr4p-Pop2p-Not deadenylase complex.,Not_a_complex
18469165,s4,T5,T14,"Using RNA reporters that recapitulate Vts1p-mediated decay in vivo, we demonstrate that ",Vts1p, stimulates mRNA degradation through deadenylation mediated by the ,Ccr4p,-Pop2p-Not deadenylase complex.,Not_a_complex
18469165,s4,T5,T15,"Using RNA reporters that recapitulate Vts1p-mediated decay in vivo, we demonstrate that ",Vts1p, stimulates mRNA degradation through deadenylation mediated by the Ccr4p-,Pop2p,-Not deadenylase complex.,Not_a_complex
