25472718_12,s0,T27,T1,"Similar to DeltaPP1dis2, disruption of the ",PP1,-binding sites within ,Klp5," or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Complex_formation
25472718_12,s0,T27,T2,"Similar to DeltaPP1dis2, disruption of the ",PP1,-binding sites within Klp5 or ,Klp6," also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Complex_formation
25472718_12,s0,T17,T1,Similar to ,DeltaPP1dis2,", disruption of the PP1-binding sites within ",Klp5," or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Not_a_complex
25472718_12,s0,T1,T18,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within ",Klp5, or Klp6 also alleviated ,ndc80,"-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Not_a_complex
25472718_12,s0,T1,T2,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within ",Klp5, or ,Klp6," also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Not_a_complex
25472718_12,s0,T1,T25,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within ",Klp5," or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(",PP1mut,) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T1,T26,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within ",Klp5," or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(",PP1mut,) (Fig. 2A).,Not_a_complex
25472718_12,s0,T1,T3,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within ",Klp5," or Klp6 also alleviated ndc80-NH12 growth defects, although ",Klp6,(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T1,T4,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within ",Klp5," or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than ",Klp5,(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T17,T18,Similar to ,DeltaPP1dis2,", disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ",ndc80,"-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Not_a_complex
25472718_12,s0,T17,T25,Similar to ,DeltaPP1dis2,", disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(",PP1mut,) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T17,T26,Similar to ,DeltaPP1dis2,", disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(",PP1mut,) (Fig. 2A).,Not_a_complex
25472718_12,s0,T17,T27,Similar to ,DeltaPP1dis2,", disruption of the ",PP1,"-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Not_a_complex
25472718_12,s0,T18,T25,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ",ndc80,"-NH12 growth defects, although Klp6(",PP1mut,) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T18,T26,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ",ndc80,"-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(",PP1mut,) (Fig. 2A).,Not_a_complex
25472718_12,s0,T27,T18,"Similar to DeltaPP1dis2, disruption of the ",PP1,-binding sites within Klp5 or Klp6 also alleviated ,ndc80,"-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Not_a_complex
25472718_12,s0,T17,T2,Similar to ,DeltaPP1dis2,", disruption of the PP1-binding sites within Klp5 or ",Klp6," also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Not_a_complex
25472718_12,s0,T2,T18,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or ",Klp6, also alleviated ,ndc80,"-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).",Not_a_complex
25472718_12,s0,T2,T25,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or ",Klp6," also alleviated ndc80-NH12 growth defects, although Klp6(",PP1mut,) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T2,T26,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or ",Klp6," also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(",PP1mut,) (Fig. 2A).,Not_a_complex
25472718_12,s0,T2,T3,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or ",Klp6," also alleviated ndc80-NH12 growth defects, although ",Klp6,(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T2,T4,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or ",Klp6," also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than ",Klp5,(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T25,T26,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(",PP1mut,) suppressed the defects better than Klp5(,PP1mut,) (Fig. 2A).,Not_a_complex
25472718_12,s0,T27,T25,"Similar to DeltaPP1dis2, disruption of the ",PP1,"-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(",PP1mut,) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T27,T26,"Similar to DeltaPP1dis2, disruption of the ",PP1,"-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than Klp5(",PP1mut,) (Fig. 2A).,Not_a_complex
25472718_12,s0,T17,T3,Similar to ,DeltaPP1dis2,", disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although ",Klp6,(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T18,T3,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ",ndc80,"-NH12 growth defects, although ",Klp6,(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T3,T25,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although ",Klp6,(,PP1mut,) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T3,T26,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although ",Klp6,(PP1mut) suppressed the defects better than Klp5(,PP1mut,) (Fig. 2A).,Not_a_complex
25472718_12,s0,T27,T3,"Similar to DeltaPP1dis2, disruption of the ",PP1,"-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although ",Klp6,(PP1mut) suppressed the defects better than Klp5(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T3,T4,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although ",Klp6,(PP1mut) suppressed the defects better than ,Klp5,(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T17,T4,Similar to ,DeltaPP1dis2,", disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than ",Klp5,(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T18,T4,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ",ndc80,"-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than ",Klp5,(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T25,T4,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(",PP1mut,) suppressed the defects better than ,Klp5,(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s0,T4,T26,"Similar to DeltaPP1dis2, disruption of the PP1-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than ",Klp5,(,PP1mut,) (Fig. 2A).,Not_a_complex
25472718_12,s0,T27,T4,"Similar to DeltaPP1dis2, disruption of the ",PP1,"-binding sites within Klp5 or Klp6 also alleviated ndc80-NH12 growth defects, although Klp6(PP1mut) suppressed the defects better than ",Klp5,(PP1mut) (Fig. 2A).,Not_a_complex
25472718_12,s1,T5,T28,It is of note that ,Klp5, contains two ,PP1,"-binding consensus sequences, whereas Klp6 contains only one, suggesting that the binding affinity of Klp5 and Klp6 to PP1 might not be the same.",Complex_formation
25472718_12,s1,T28,T6,It is of note that Klp5 contains two ,PP1,"-binding consensus sequences, whereas ",Klp6," contains only one, suggesting that the binding affinity of Klp5 and Klp6 to PP1 might not be the same.",Complex_formation
25472718_12,s1,T7,T29,"It is of note that Klp5 contains two PP1-binding consensus sequences, whereas Klp6 contains only one, suggesting that the binding affinity of ",Klp5, and Klp6 to ,PP1, might not be the same.,Complex_formation
