26791243_28,s0,T1,T10,The question of how ,dPIS, overexpression could change the level of ,PA,", via even a potential alternative pathway, is still unanswered.",Not_a_complex
26791243_28,s1,T11,T2,It was shown in yeast that the amount of ,PA, can transcriptionally regulate the level of ,PI synthase,.,Not_a_complex
26791243_28,s2,T12,T13,The soluble transcriptional repressor ,Opi1p, is inhibited by binding to ,PA," at the ER, but can rapidly translocate into the nucleus in response to inositol-induced PA consumption.",Complex_formation
26791243_28,s2,T12,T14,The soluble transcriptional repressor ,Opi1p," is inhibited by binding to PA at the ER, but can rapidly translocate into the nucleus in response to inositol-induced ",PA, consumption.,Not_a_complex
26791243_28,s2,T13,T14,The soluble transcriptional repressor Opi1p is inhibited by binding to ,PA," at the ER, but can rapidly translocate into the nucleus in response to inositol-induced ",PA, consumption.,Not_a_complex
26791243_28,s3,T3,T15,"In the Drosophila retina, a mutation of the ",lipid phosphate phosphohydrolase, led to elevated ,PA," levels, which were coupled with PI synthase transcript upregulation.",Not_a_complex
26791243_28,s3,T3,T4,"In the Drosophila retina, a mutation of the ",lipid phosphate phosphohydrolase," led to elevated PA levels, which were coupled with ",PI synthase, transcript upregulation.,Not_a_complex
26791243_28,s3,T15,T4,"In the Drosophila retina, a mutation of the lipid phosphate phosphohydrolase led to elevated ",PA," levels, which were coupled with ",PI synthase, transcript upregulation.,Not_a_complex
26791243_28,s4,T16,T5,This suggests that the level of ,PA, and the level of ,PI synthase, transcription are somehow connected with each other.,Not_a_complex
26791243_28,s5,T6,T17,"This is consistent with our results, where ",dPIS, is slightly upregulated in the ,CdsAms1, mutant.,Not_a_complex
26791243_28,s6,T18,T8,"However, because of the transcriptional shut-off after meiosis, the cells are probably not able to compensate the elevated ",PA, level in the mutant by increasing the amount of ,dPIS, and other factors.,Not_a_complex
26791243_28,s7,T19,T9,One possible strategy to find the precise biochemical pathway responsible for the suppression of male sterility of ,CdsAms1, by overexpression of ,dPIS," would be to correlate the lipidomic observations with testis-specific gene expression or proteomic analysis of transcription factors, as well as lipid metabolic enzymes and their regulators.
",Not_a_complex
