20027290_27,s0,T1,T10,"In ChIP assays, the wild-type ",Txnip, promoter was precipitated by both NF-YA and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by ,NF-Y," antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).",Not_a_complex
20027290_27,s0,T1,T11,"In ChIP assays, the wild-type ",Txnip," promoter was precipitated by both NF-YA and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by ",NF-Y, antibodies (Figure 8C).,Not_a_complex
20027290_27,s0,T12,T1,,In ChIP assays,", the wild-type ",Txnip," promoter was precipitated by both NF-YA and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).",Not_a_complex
20027290_27,s0,T1,T2,"In ChIP assays, the wild-type ",Txnip, promoter was precipitated by both ,NF-YA," and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).",Not_a_complex
20027290_27,s0,T1,T3,"In ChIP assays, the wild-type ",Txnip, promoter was precipitated by both NF-YA and ,NF-YB," antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).",Not_a_complex
20027290_27,s0,T1,T4,"In ChIP assays, the wild-type ",Txnip, promoter was precipitated by both NF-YA and NF-YB antibodies; ,Txnip," promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).",Not_a_complex
20027290_27,s0,T1,T5,"In ChIP assays, the wild-type ",Txnip," promoter was precipitated by both NF-YA and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the ",Txnip, promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).,Not_a_complex
20027290_27,s0,T10,T11,"In ChIP assays, the wild-type Txnip promoter was precipitated by both NF-YA and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by ",NF-Y," antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by ",NF-Y, antibodies (Figure 8C).,Not_a_complex
20027290_27,s0,T12,T10,,In ChIP assays,", the wild-type Txnip promoter was precipitated by both NF-YA and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by ",NF-Y," antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).",Not_a_complex
20027290_27,s0,T12,T11,,In ChIP assays,", the wild-type Txnip promoter was precipitated by both NF-YA and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by ",NF-Y, antibodies (Figure 8C).,Not_a_complex
20027290_27,s0,T2,T10,"In ChIP assays, the wild-type Txnip promoter was precipitated by both ",NF-YA, and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by ,NF-Y," antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).",Not_a_complex
20027290_27,s0,T2,T11,"In ChIP assays, the wild-type Txnip promoter was precipitated by both ",NF-YA," and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by ",NF-Y, antibodies (Figure 8C).,Not_a_complex
20027290_27,s0,T12,T2,,In ChIP assays,", the wild-type Txnip promoter was precipitated by both ",NF-YA," and NF-YB antibodies; Txnip promoters with single mutation at the CCAAT box or the inverted CCAAT box were also precipitated by NF-Y antibodies although the signals were reduced; however, the Txnip promoter with mutations at both CCAAT boxes was not pulled-down by NF-Y antibodies (Figure 8C).",Not_a_complex
