8506326,s1,T1,T10,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, ",-3,", -4, and -5).",Not_a_complex
8506326,s1,T1,T11,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, ",-4,", and -5).",Not_a_complex
8506326,s1,T1,T12,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, -4, and ",-5,).,Not_a_complex
8506326,s1,T1,T2,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", ",IL3,", IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T1,T3,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, ",IL4,", and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T1,T4,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and ",IL5,", which encode interleukins 2, 3, 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T1,T5,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and IL5, which encode ",interleukins 2,", 3, 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T1,T6,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and IL5, which encode interleukins 2, ",3,", 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T1,T7,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and IL5, which encode interleukins 2, 3, ",4,", and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T1,T8,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and ",5," (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T1,T9,We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include ,IL2,", IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (",IL-2,", -3, -4, and -5).",Not_a_complex
8506326,s1,T10,T11,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, ",-3,", ",-4,", and -5).",Not_a_complex
8506326,s1,T10,T12,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, ",-3,", -4, and ",-5,).,Not_a_complex
8506326,s1,T11,T12,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, IL3, IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, ",-4,", and ",-5,).,Not_a_complex
8506326,s1,T2,T10,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, ",IL3,", IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, ",-3,", -4, and -5).",Not_a_complex
8506326,s1,T2,T11,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, ",IL3,", IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, ",-4,", and -5).",Not_a_complex
8506326,s1,T2,T12,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, ",IL3,", IL4, and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, -4, and ",-5,).,Not_a_complex
8506326,s1,T2,T3,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, ",IL3,", ",IL4,", and IL5, which encode interleukins 2, 3, 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T2,T4,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, ",IL3,", IL4, and ",IL5,", which encode interleukins 2, 3, 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T2,T5,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, ",IL3,", IL4, and IL5, which encode ",interleukins 2,", 3, 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T2,T6,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, ",IL3,", IL4, and IL5, which encode interleukins 2, ",3,", 4, and 5 (IL-2, -3, -4, and -5).",Not_a_complex
8506326,s1,T2,T7,"We have previously reported that the T lymphocytes of a child with severe combined immunodeficiency are defective in the transcription of several lymphokine genes that include IL2, ",IL3,", IL4, and IL5, which encode interleukins 2, 3, ",4,", and 5 (IL-2, -3, -4, and -5).",Not_a_complex
