26787927,s0,T6,T1,,Profilin,-,PTEN," interaction suppresses NF-kappaB activation via inhibition of IKK phosphorylation. 
",Complex_formation
26787927,s0,T1,T26,Profilin-,PTEN, interaction suppresses NF-kappaB activation via inhibition of ,IKK," phosphorylation. 
",Not_a_complex
26787927,s0,T1,T7,Profilin-,PTEN, interaction suppresses ,NF-kappaB," activation via inhibition of IKK phosphorylation. 
",Not_a_complex
26787927,s0,T6,T26,,Profilin,-PTEN interaction suppresses NF-kappaB activation via inhibition of ,IKK," phosphorylation. 
",Not_a_complex
26787927,s0,T6,T7,,Profilin,-PTEN interaction suppresses ,NF-kappaB," activation via inhibition of IKK phosphorylation. 
",Not_a_complex
26787927,s0,T7,T26,Profilin-PTEN interaction suppresses ,NF-kappaB, activation via inhibition of ,IKK," phosphorylation. 
",Not_a_complex
26787927,s2,T9,T10,,Nuclear transcription factor kappaB, (,NF-kappaB,) is known to activate many target genes involved in cell proliferation.,Not_a_complex
26787927,s3,T27,T11,"In the present study, we provide evidence that supports the involvement of ",Profilin, in regulation of ,NF-kappaB,", which might repress the tumorigenic response.",Not_a_complex
26787927,s4,T13,T12,,Profilin, overexpressing cells show low basal activity of IkappaBalpha kinase (,IKK,"), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T12,T14,Profilin overexpressing cells show low basal activity of IkappaBalpha kinase (,IKK,"), high amounts of cytoplasmic inhibitory subunit of ",NF-kappaB," (IkappaBalpha) and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T12,T15,Profilin overexpressing cells show low basal activity of IkappaBalpha kinase (,IKK,"), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and ",p65,", and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T12,T16,Profilin overexpressing cells show low basal activity of IkappaBalpha kinase (,IKK,"), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and p65, and low nuclear ",NF-kappaB, DNA binding activity.,Not_a_complex
26787927,s4,T13,T14,,Profilin," overexpressing cells show low basal activity of IkappaBalpha kinase (IKK), high amounts of cytoplasmic inhibitory subunit of ",NF-kappaB," (IkappaBalpha) and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T13,T15,,Profilin," overexpressing cells show low basal activity of IkappaBalpha kinase (IKK), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and ",p65,", and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T13,T16,,Profilin," overexpressing cells show low basal activity of IkappaBalpha kinase (IKK), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and p65, and low nuclear ",NF-kappaB, DNA binding activity.,Not_a_complex
26787927,s4,T14,T15,"Profilin overexpressing cells show low basal activity of IkappaBalpha kinase (IKK), high amounts of cytoplasmic inhibitory subunit of ",NF-kappaB, (IkappaBalpha) and ,p65,", and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T14,T16,"Profilin overexpressing cells show low basal activity of IkappaBalpha kinase (IKK), high amounts of cytoplasmic inhibitory subunit of ",NF-kappaB," (IkappaBalpha) and p65, and low nuclear ",NF-kappaB, DNA binding activity.,Not_a_complex
26787927,s4,T15,T16,"Profilin overexpressing cells show low basal activity of IkappaBalpha kinase (IKK), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and ",p65,", and low nuclear ",NF-kappaB, DNA binding activity.,Not_a_complex
26787927,s4,T2,T12,Profilin overexpressing cells show low basal activity of ,IkappaBalpha kinase, (,IKK,"), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T13,T2,,Profilin, overexpressing cells show low basal activity of ,IkappaBalpha kinase," (IKK), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T2,T14,Profilin overexpressing cells show low basal activity of ,IkappaBalpha kinase," (IKK), high amounts of cytoplasmic inhibitory subunit of ",NF-kappaB," (IkappaBalpha) and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T2,T15,Profilin overexpressing cells show low basal activity of ,IkappaBalpha kinase," (IKK), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and ",p65,", and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T2,T16,Profilin overexpressing cells show low basal activity of ,IkappaBalpha kinase," (IKK), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (IkappaBalpha) and p65, and low nuclear ",NF-kappaB, DNA binding activity.,Not_a_complex
26787927,s4,T2,T3,Profilin overexpressing cells show low basal activity of ,IkappaBalpha kinase," (IKK), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (",IkappaBalpha,") and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T12,T3,Profilin overexpressing cells show low basal activity of IkappaBalpha kinase (,IKK,"), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (",IkappaBalpha,") and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T13,T3,,Profilin," overexpressing cells show low basal activity of IkappaBalpha kinase (IKK), high amounts of cytoplasmic inhibitory subunit of NF-kappaB (",IkappaBalpha,") and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
26787927,s4,T14,T3,"Profilin overexpressing cells show low basal activity of IkappaBalpha kinase (IKK), high amounts of cytoplasmic inhibitory subunit of ",NF-kappaB, (,IkappaBalpha,") and p65, and low nuclear NF-kappaB DNA binding activity.",Not_a_complex
