7862168,s0,T2,T3,Regulation of cell-type-specific interleukin-2 receptor alpha-chain gene expression: potential role of physical interactions between ,Elf-1,", ",HMG-I(Y),", and NF-kappa B family proteins. 
",Complex_formation
7862168,s0,T1,T18,Regulation of cell-type-specific ,interleukin-2 receptor alpha-chain," gene expression: potential role of physical interactions between Elf-1, HMG-I(Y), and ",NF-kappa B," family proteins. 
",Not_a_complex
7862168,s0,T1,T2,Regulation of cell-type-specific ,interleukin-2 receptor alpha-chain, gene expression: potential role of physical interactions between ,Elf-1,", HMG-I(Y), and NF-kappa B family proteins. 
",Not_a_complex
7862168,s0,T1,T3,Regulation of cell-type-specific ,interleukin-2 receptor alpha-chain," gene expression: potential role of physical interactions between Elf-1, ",HMG-I(Y),", and NF-kappa B family proteins. 
",Not_a_complex
7862168,s0,T2,T18,Regulation of cell-type-specific interleukin-2 receptor alpha-chain gene expression: potential role of physical interactions between ,Elf-1,", HMG-I(Y), and ",NF-kappa B," family proteins. 
",Not_a_complex
7862168,s0,T3,T18,"Regulation of cell-type-specific interleukin-2 receptor alpha-chain gene expression: potential role of physical interactions between Elf-1, ",HMG-I(Y),", and ",NF-kappa B," family proteins. 
",Not_a_complex
7862168,s1,T4,T5,The ,interleukin 2 receptor alpha-chain, (,IL-2R alpha,) gene is rapidly and potently induced in T cells in response to mitogenic stimuli.,Not_a_complex
7862168,s2,T19,T20,"Previously, an inducible enhancer between nucleotides -299 and -228 that contains ",NF-kappa B, and ,CArG, motifs was identified.,Not_a_complex
7862168,s3,T6,T7,We now report the characterization of a second essential positive regulatory element located between nucleotides -137 and -64 that binds ,Elf-1, and ,HMG-I(Y),.,Not_a_complex
7862168,s5,T10,T11,Transcription from the IL-2R alpha promoter was inhibited when either the ,Elf-1, or the ,HMG-I(Y), binding site was mutated.,Not_a_complex
7862168,s5,T9,T10,Transcription from the ,IL-2R alpha, promoter was inhibited when either the ,Elf-1, or the HMG-I(Y) binding site was mutated.,Not_a_complex
7862168,s5,T9,T11,Transcription from the ,IL-2R alpha, promoter was inhibited when either the Elf-1 or the ,HMG-I(Y), binding site was mutated.,Not_a_complex
7862168,s7,T12,T13,,Elf-1, physically associated with ,HMG-I," and with NF-kappa B p50 and c-Rel in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Complex_formation
7862168,s7,T12,T14,,Elf-1, physically associated with HMG-I and with NF-kappa B ,p50," and c-Rel in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Complex_formation
7862168,s7,T12,T15,,Elf-1, physically associated with HMG-I and with NF-kappa B p50 and ,c-Rel," in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Complex_formation
7862168,s7,T12,T21,,Elf-1, physically associated with HMG-I and with ,NF-kappa B," p50 and c-Rel in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Not_a_complex
7862168,s7,T13,T14,Elf-1 physically associated with ,HMG-I, and with NF-kappa B ,p50," and c-Rel in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Not_a_complex
7862168,s7,T13,T15,Elf-1 physically associated with ,HMG-I, and with NF-kappa B p50 and ,c-Rel," in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Not_a_complex
7862168,s7,T13,T21,Elf-1 physically associated with ,HMG-I, and with ,NF-kappa B," p50 and c-Rel in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Not_a_complex
7862168,s7,T14,T15,Elf-1 physically associated with HMG-I and with NF-kappa B ,p50, and ,c-Rel," in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Not_a_complex
7862168,s7,T21,T14,Elf-1 physically associated with HMG-I and with ,NF-kappa B, ,p50," and c-Rel in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Not_a_complex
7862168,s7,T21,T15,Elf-1 physically associated with HMG-I and with ,NF-kappa B, p50 and ,c-Rel," in vitro, suggesting that protein-protein interactions might functionally coordinate the actions of the upstream and downstream positive regulatory elements.",Not_a_complex
7862168,s8,T23,T22,This is the first report of a physical interaction between an ,Ets, family member and ,NF-kappa B, family proteins.,Not_a_complex
7862168,s9,T16,T17,These findings provide significant new insights into the protein-protein and protein-DNA interactions that regulate cell-type-specific and inducible ,IL-2R alpha, gene expression and also have implications for other genes regulated by ,Elf-1, and NF-kappa B family proteins.,Not_a_complex
7862168,s9,T16,T24,These findings provide significant new insights into the protein-protein and protein-DNA interactions that regulate cell-type-specific and inducible ,IL-2R alpha, gene expression and also have implications for other genes regulated by Elf-1 and ,NF-kappa B, family proteins.,Not_a_complex
7862168,s9,T17,T24,These findings provide significant new insights into the protein-protein and protein-DNA interactions that regulate cell-type-specific and inducible IL-2R alpha gene expression and also have implications for other genes regulated by ,Elf-1, and ,NF-kappa B, family proteins.,Not_a_complex
