23873864,s1,T1,T2,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (SCB binding factor, ",Swi4,/,Swi6,") and MBF (MCB binding factor, Mbp1/Swi6) complexes.",Complex_formation
23873864,s1,T12,T3,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (SCB binding factor, Swi4/Swi6) and MBF (MCB binding factor, ",Mbp1,/,Swi6,) complexes.,Complex_formation
23873864,s1,T1,T10,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (SCB binding factor, ",Swi4,/Swi6) and ,MBF," (MCB binding factor, Mbp1/Swi6) complexes.",Not_a_complex
23873864,s1,T1,T11,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (SCB binding factor, ",Swi4,/Swi6) and MBF (,MCB binding factor,", Mbp1/Swi6) complexes.",Not_a_complex
23873864,s1,T1,T12,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (SCB binding factor, ",Swi4,"/Swi6) and MBF (MCB binding factor, ",Mbp1,/Swi6) complexes.,Not_a_complex
23873864,s1,T1,T3,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (SCB binding factor, ",Swi4,"/Swi6) and MBF (MCB binding factor, Mbp1/",Swi6,) complexes.,Not_a_complex
23873864,s1,T8,T1,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on ",SBF," (SCB binding factor, ",Swi4,"/Swi6) and MBF (MCB binding factor, Mbp1/Swi6) complexes.",Not_a_complex
23873864,s1,T9,T1,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (",SCB binding factor,", ",Swi4,"/Swi6) and MBF (MCB binding factor, Mbp1/Swi6) complexes.",Not_a_complex
23873864,s1,T10,T11,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (SCB binding factor, Swi4/Swi6) and ",MBF, (,MCB binding factor,", Mbp1/Swi6) complexes.",Not_a_complex
23873864,s1,T10,T12,"In Saccharomyces cerevisiae, the entrance into S phase requires the activation of a specific burst of transcription, which depends on SBF (SCB binding factor, Swi4/Swi6) and ",MBF," (MCB binding factor, ",Mbp1,/Swi6) complexes.,Not_a_complex
