23395181_23,s1,T1,T2,The ,Sec23,"/24 COPII cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate GTPase ",Sar1,.,Complex_formation
23395181_23,s1,T5,T2,The Sec23/,24," COPII cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate GTPase ",Sar1,.,Complex_formation
23395181_23,s1,T1,T5,The ,Sec23,/,24," COPII cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate GTPase Sar1.",Not_a_complex
23395181_23,s1,T1,T6,The ,Sec23,/24 ,COPII," cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate GTPase Sar1.",Not_a_complex
23395181_23,s1,T1,T7,The ,Sec23,"/24 COPII cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate ",GTPase, Sar1.,Not_a_complex
23395181_23,s1,T6,T2,The Sec23/24 ,COPII," cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate GTPase ",Sar1,.,Not_a_complex
23395181_23,s1,T7,T2,"The Sec23/24 COPII cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate ",GTPase, ,Sar1,.,Not_a_complex
23395181_23,s1,T5,T6,The Sec23/,24, ,COPII," cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate GTPase Sar1.",Not_a_complex
23395181_23,s1,T5,T7,The Sec23/,24," COPII cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate ",GTPase, Sar1.,Not_a_complex
23395181_23,s1,T6,T7,The Sec23/24 ,COPII," cargo adaptor forms a seemingly rigid ""pre-budding complex"" with its cognate ",GTPase, Sar1.,Not_a_complex
23395181_23,s3,T3,T4,We note that both ,Sec23,/,Sec24, and the AP complexes bind to vesicle cage and accessory proteins via flexible linkers.,Complex_formation
23395181_23,s3,T3,T9,We note that both ,Sec23,/Sec24 and the ,AP, complexes bind to vesicle cage and accessory proteins via flexible linkers.,Not_a_complex
23395181_23,s3,T4,T9,We note that both Sec23/,Sec24, and the ,AP, complexes bind to vesicle cage and accessory proteins via flexible linkers.,Not_a_complex
