26002084_4,s1,T1,T15,"During canonical centriole duplication, the protein kinase ",Plk4,"/Sak/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by Asterless (",Asl,") in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T1,T16,"During canonical centriole duplication, the protein kinase ",Plk4,/,Sak,"/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T17,T1,"During canonical centriole duplication, the ",protein kinase, ,Plk4,"/Sak/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T1,T2,"During canonical centriole duplication, the protein kinase ",Plk4,/Sak/,ZYG-1," is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T1,T3,"During canonical centriole duplication, the protein kinase ",Plk4,/Sak/ZYG-1 is recruited to the mother centriole by ,SPD-2," in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T1,T4,"During canonical centriole duplication, the protein kinase ",Plk4,"/Sak/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by ",Asterless," (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T1,T5,"During canonical centriole duplication, the protein kinase ",Plk4,"/Sak/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (",Cep192," and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T1,T6,"During canonical centriole duplication, the protein kinase ",Plk4,"/Sak/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and ",Cep152,", respectively) in humans.",Not_a_complex
26002084_4,s1,T16,T15,"During canonical centriole duplication, the protein kinase Plk4/",Sak,"/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by Asterless (",Asl,") in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T17,T15,"During canonical centriole duplication, the ",protein kinase," Plk4/Sak/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by Asterless (",Asl,") in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T17,T16,"During canonical centriole duplication, the ",protein kinase, Plk4/,Sak,"/ZYG-1 is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T2,T15,"During canonical centriole duplication, the protein kinase Plk4/Sak/",ZYG-1," is recruited to the mother centriole by SPD-2 in worms, by Asterless (",Asl,") in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T16,T2,"During canonical centriole duplication, the protein kinase Plk4/",Sak,/,ZYG-1," is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T17,T2,"During canonical centriole duplication, the ",protein kinase, Plk4/Sak/,ZYG-1," is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T2,T3,"During canonical centriole duplication, the protein kinase Plk4/Sak/",ZYG-1, is recruited to the mother centriole by ,SPD-2," in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T2,T4,"During canonical centriole duplication, the protein kinase Plk4/Sak/",ZYG-1," is recruited to the mother centriole by SPD-2 in worms, by ",Asterless," (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T2,T5,"During canonical centriole duplication, the protein kinase Plk4/Sak/",ZYG-1," is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (",Cep192," and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T2,T6,"During canonical centriole duplication, the protein kinase Plk4/Sak/",ZYG-1," is recruited to the mother centriole by SPD-2 in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and ",Cep152,", respectively) in humans.",Not_a_complex
26002084_4,s1,T3,T15,"During canonical centriole duplication, the protein kinase Plk4/Sak/ZYG-1 is recruited to the mother centriole by ",SPD-2," in worms, by Asterless (",Asl,") in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T16,T3,"During canonical centriole duplication, the protein kinase Plk4/",Sak,/ZYG-1 is recruited to the mother centriole by ,SPD-2," in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T17,T3,"During canonical centriole duplication, the ",protein kinase, Plk4/Sak/ZYG-1 is recruited to the mother centriole by ,SPD-2," in worms, by Asterless (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T3,T4,"During canonical centriole duplication, the protein kinase Plk4/Sak/ZYG-1 is recruited to the mother centriole by ",SPD-2," in worms, by ",Asterless," (Asl) in flies, or by a combination of the two (Cep192 and Cep152, respectively) in humans.",Not_a_complex
26002084_4,s1,T3,T5,"During canonical centriole duplication, the protein kinase Plk4/Sak/ZYG-1 is recruited to the mother centriole by ",SPD-2," in worms, by Asterless (Asl) in flies, or by a combination of the two (",Cep192," and Cep152, respectively) in humans.",Not_a_complex
