14612908_11,s1,T2,T10,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul ",Annexin V," binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM HEPES, 5 mM KCl, 1 mM ",MgCl2,).,Not_a_complex
14612908_11,s1,T5,T2,"The cells were subsequently harvested, washed once in ",PBS, and resuspended in 200 mul ,Annexin V," binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM HEPES, 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T2,T6,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul ",Annexin V, binding buffer (150 mM ,NaCl,", 18 mM CaCl2, 10 mM HEPES, 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T2,T7,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul ",Annexin V," binding buffer (150 mM NaCl, 18 mM ",CaCl2,", 10 mM HEPES, 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T2,T8,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul ",Annexin V," binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM ",HEPES,", 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T2,T9,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul ",Annexin V," binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM HEPES, 5 mM ",KCl,", 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T5,T10,"The cells were subsequently harvested, washed once in ",PBS," and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM HEPES, 5 mM KCl, 1 mM ",MgCl2,).,Not_a_complex
14612908_11,s1,T5,T6,"The cells were subsequently harvested, washed once in ",PBS, and resuspended in 200 mul Annexin V binding buffer (150 mM ,NaCl,", 18 mM CaCl2, 10 mM HEPES, 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T5,T7,"The cells were subsequently harvested, washed once in ",PBS," and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM ",CaCl2,", 10 mM HEPES, 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T5,T8,"The cells were subsequently harvested, washed once in ",PBS," and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM ",HEPES,", 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T5,T9,"The cells were subsequently harvested, washed once in ",PBS," and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM HEPES, 5 mM ",KCl,", 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T6,T10,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM ",NaCl,", 18 mM CaCl2, 10 mM HEPES, 5 mM KCl, 1 mM ",MgCl2,).,Not_a_complex
14612908_11,s1,T6,T7,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM ",NaCl,", 18 mM ",CaCl2,", 10 mM HEPES, 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T6,T8,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM ",NaCl,", 18 mM CaCl2, 10 mM ",HEPES,", 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T6,T9,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM ",NaCl,", 18 mM CaCl2, 10 mM HEPES, 5 mM ",KCl,", 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T7,T10,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM ",CaCl2,", 10 mM HEPES, 5 mM KCl, 1 mM ",MgCl2,).,Not_a_complex
14612908_11,s1,T7,T8,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM ",CaCl2,", 10 mM ",HEPES,", 5 mM KCl, 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T7,T9,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM ",CaCl2,", 10 mM HEPES, 5 mM ",KCl,", 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T8,T10,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM ",HEPES,", 5 mM KCl, 1 mM ",MgCl2,).,Not_a_complex
14612908_11,s1,T8,T9,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM ",HEPES,", 5 mM ",KCl,", 1 mM MgCl2).",Not_a_complex
14612908_11,s1,T9,T10,"The cells were subsequently harvested, washed once in PBS and resuspended in 200 mul Annexin V binding buffer (150 mM NaCl, 18 mM CaCl2, 10 mM HEPES, 5 mM ",KCl,", 1 mM ",MgCl2,).,Not_a_complex
14612908_11,s2,T3,T11,A measure of 1 mug ml-1 FITC-conjugated ,Annexin V,", which binds specifically to external ",phosphatidyl serine," on apoptotic cells, was added to each sample and incubated at room temperature for 5 min.",Complex_formation
14612908_11,s4,T13,T14,Viable cells exclude ,PI, and stain negative on ,FL-2,.,Not_a_complex
14612908_11,s5,T4,T15,Apoptotic cells are labelled with ,Annexin V, and stain positive on ,FL-1,.,Not_a_complex
