147195,s1,T13,T14,Mutants have been isolated in S. cerevisiae with the phenotype of growth on ,pyruvate, but not on ,glucose,", or growth on rich medium with pyruvate but inhibition by glucose.",Not_a_complex
147195,s1,T13,T15,Mutants have been isolated in S. cerevisiae with the phenotype of growth on ,pyruvate," but not on glucose, or growth on rich medium with ",pyruvate, but inhibition by glucose.,Not_a_complex
147195,s1,T13,T16,Mutants have been isolated in S. cerevisiae with the phenotype of growth on ,pyruvate," but not on glucose, or growth on rich medium with pyruvate but inhibition by ",glucose,.,Not_a_complex
147195,s1,T14,T15,Mutants have been isolated in S. cerevisiae with the phenotype of growth on pyruvate but not on ,glucose,", or growth on rich medium with ",pyruvate, but inhibition by glucose.,Not_a_complex
147195,s1,T14,T16,Mutants have been isolated in S. cerevisiae with the phenotype of growth on pyruvate but not on ,glucose,", or growth on rich medium with pyruvate but inhibition by ",glucose,.,Not_a_complex
147195,s1,T15,T16,"Mutants have been isolated in S. cerevisiae with the phenotype of growth on pyruvate but not on glucose, or growth on rich medium with ",pyruvate, but inhibition by ,glucose,.,Not_a_complex
147195,s2,T17,T18,"Screening of mutagenized cultures was either without an enrichment step, or after enrichment using the antibiotic ",netropsin, (Young et al. 1976) or ,inositol," starvation (Henry, Donahue and Culbertson 1975).",Not_a_complex
147195,s3,T19,T1,One class of mutants lacked ,pyruvate kinase, (,pyk,"), another class had all the enzymes of glycolysis, and one mutant lacked phosphoglucose isomerase (pgi, Maitra 1971).",Not_a_complex
147195,s3,T1,T2,One class of mutants lacked pyruvate kinase (,pyk,"), another class had all the enzymes of glycolysis, and one mutant lacked ",phosphoglucose isomerase," (pgi, Maitra 1971).",Not_a_complex
147195,s3,T1,T3,One class of mutants lacked pyruvate kinase (,pyk,"), another class had all the enzymes of glycolysis, and one mutant lacked phosphoglucose isomerase (",pgi,", Maitra 1971).",Not_a_complex
147195,s3,T19,T2,One class of mutants lacked ,pyruvate kinase," (pyk), another class had all the enzymes of glycolysis, and one mutant lacked ",phosphoglucose isomerase," (pgi, Maitra 1971).",Not_a_complex
