8413252,s0,T19,T1,Association of the human papillomavirus type 16 E7 protein with the S-phase-specific ,E2F,-,cyclin A," complex. 
",Complex_formation
8413252,s0,T33,T1,Association of the human papillomavirus type 16 ,E7, protein with the S-phase-specific E2F-,cyclin A," complex. 
",Complex_formation
8413252,s0,T33,T19,Association of the human papillomavirus type 16 ,E7, protein with the S-phase-specific ,E2F,"-cyclin A complex. 
",Complex_formation
8413252,s1,T20,T2,The transcription factor ,E2F," has been shown to be involved in the expression of several cell cycle-regulated genes, and the activity of this factor is controlled by cellular proteins such as ",pRB, and p107.,Not_a_complex
8413252,s1,T2,T3,"The transcription factor E2F has been shown to be involved in the expression of several cell cycle-regulated genes, and the activity of this factor is controlled by cellular proteins such as ",pRB, and ,p107,.,Not_a_complex
8413252,s1,T20,T3,The transcription factor ,E2F," has been shown to be involved in the expression of several cell cycle-regulated genes, and the activity of this factor is controlled by cellular proteins such as pRB and ",p107,.,Not_a_complex
8413252,s2,T21,T34,,E2F," is also a target of the DNA virus oncoproteins (adenovirus E1A, simian virus 40 T antigen, and human papillomavirus [HPV] ",E7,") (see the review by J. R. Nevins [Science 258: 424-429, 1992]).",Not_a_complex
8413252,s2,T21,T35,,E2F, is also a target of the DNA virus oncoproteins (adenovirus ,E1A,", simian virus 40 T antigen, and human papillomavirus [HPV] E7) (see the review by J. R. Nevins [Science 258: 424-429, 1992]).",Not_a_complex
8413252,s2,T35,T34,E2F is also a target of the DNA virus oncoproteins (adenovirus ,E1A,", simian virus 40 T antigen, and human papillomavirus [HPV] ",E7,") (see the review by J. R. Nevins [Science 258: 424-429, 1992]).",Not_a_complex
8413252,s3,T22,T4,These viral oncoproteins dissociate an inactive complex between ,E2F, and the ,retinoblastoma tumor suppressor protein," (pRB), and this dissociation of the E2F-pRB complex correlates with a stimulation of the E2F-dependent transcription.",Complex_formation
8413252,s3,T22,T5,These viral oncoproteins dissociate an inactive complex between ,E2F, and the retinoblastoma tumor suppressor protein (,pRB,"), and this dissociation of the E2F-pRB complex correlates with a stimulation of the E2F-dependent transcription.",Complex_formation
