7565732,s0,T2,T32,Transcriptional repression of the interleukin-2 gene by vitamin D3: direct inhibition of ,NFATp,/,AP-1," complex formation by a nuclear hormone receptor. 
",Complex_formation
7565732,s0,T1,T2,Transcriptional repression of the ,interleukin-2, gene by vitamin D3: direct inhibition of ,NFATp,"/AP-1 complex formation by a nuclear hormone receptor. 
",Not_a_complex
7565732,s0,T1,T32,Transcriptional repression of the ,interleukin-2, gene by vitamin D3: direct inhibition of NFATp/,AP-1," complex formation by a nuclear hormone receptor. 
",Not_a_complex
7565732,s0,T1,T33,Transcriptional repression of the ,interleukin-2, gene by ,vitamin D3,": direct inhibition of NFATp/AP-1 complex formation by a nuclear hormone receptor. 
",Not_a_complex
7565732,s0,T33,T2,Transcriptional repression of the interleukin-2 gene by ,vitamin D3,: direct inhibition of ,NFATp,"/AP-1 complex formation by a nuclear hormone receptor. 
",Not_a_complex
7565732,s0,T33,T32,Transcriptional repression of the interleukin-2 gene by ,vitamin D3,: direct inhibition of NFATp/,AP-1," complex formation by a nuclear hormone receptor. 
",Not_a_complex
7565732,s1,T25,T26,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [1,25(OH)2D3], the active metabolite of vitamin D3, and is associated with a decrease in interleukin 2 (IL-2), ",gamma interferon,", and ",granulocyte-macrophage colony-stimulating factor, mRNA levels.,Not_a_complex
7565732,s1,T34,T25,T-lymphocyte proliferation is suppressed by ,"1,25-dihydroxyvitamin D3"," [1,25(OH)2D3], the active metabolite of vitamin D3, and is associated with a decrease in interleukin 2 (IL-2), ",gamma interferon,", and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T35,T25,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [","1,25(OH)2D3","], the active metabolite of vitamin D3, and is associated with a decrease in interleukin 2 (IL-2), ",gamma interferon,", and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T36,T25,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [1,25(OH)2D3], the active metabolite of ",vitamin D3,", and is associated with a decrease in interleukin 2 (IL-2), ",gamma interferon,", and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T34,T26,T-lymphocyte proliferation is suppressed by ,"1,25-dihydroxyvitamin D3"," [1,25(OH)2D3], the active metabolite of vitamin D3, and is associated with a decrease in interleukin 2 (IL-2), gamma interferon, and ",granulocyte-macrophage colony-stimulating factor, mRNA levels.,Not_a_complex
7565732,s1,T35,T26,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [","1,25(OH)2D3","], the active metabolite of vitamin D3, and is associated with a decrease in interleukin 2 (IL-2), gamma interferon, and ",granulocyte-macrophage colony-stimulating factor, mRNA levels.,Not_a_complex
7565732,s1,T36,T26,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [1,25(OH)2D3], the active metabolite of ",vitamin D3,", and is associated with a decrease in interleukin 2 (IL-2), gamma interferon, and ",granulocyte-macrophage colony-stimulating factor, mRNA levels.,Not_a_complex
7565732,s1,T3,T25,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [1,25(OH)2D3], the active metabolite of vitamin D3, and is associated with a decrease in ",interleukin 2," (IL-2), ",gamma interferon,", and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T3,T26,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [1,25(OH)2D3], the active metabolite of vitamin D3, and is associated with a decrease in ",interleukin 2," (IL-2), gamma interferon, and ",granulocyte-macrophage colony-stimulating factor, mRNA levels.,Not_a_complex
7565732,s1,T34,T3,T-lymphocyte proliferation is suppressed by ,"1,25-dihydroxyvitamin D3"," [1,25(OH)2D3], the active metabolite of vitamin D3, and is associated with a decrease in ",interleukin 2," (IL-2), gamma interferon, and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T35,T3,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [","1,25(OH)2D3","], the active metabolite of vitamin D3, and is associated with a decrease in ",interleukin 2," (IL-2), gamma interferon, and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T36,T3,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [1,25(OH)2D3], the active metabolite of ",vitamin D3,", and is associated with a decrease in ",interleukin 2," (IL-2), gamma interferon, and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T3,T4,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [1,25(OH)2D3], the active metabolite of vitamin D3, and is associated with a decrease in ",interleukin 2, (,IL-2,"), gamma interferon, and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T34,T35,T-lymphocyte proliferation is suppressed by ,"1,25-dihydroxyvitamin D3", [,"1,25(OH)2D3","], the active metabolite of vitamin D3, and is associated with a decrease in interleukin 2 (IL-2), gamma interferon, and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T34,T36,T-lymphocyte proliferation is suppressed by ,"1,25-dihydroxyvitamin D3"," [1,25(OH)2D3], the active metabolite of ",vitamin D3,", and is associated with a decrease in interleukin 2 (IL-2), gamma interferon, and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
7565732,s1,T35,T36,"T-lymphocyte proliferation is suppressed by 1,25-dihydroxyvitamin D3 [","1,25(OH)2D3","], the active metabolite of ",vitamin D3,", and is associated with a decrease in interleukin 2 (IL-2), gamma interferon, and granulocyte-macrophage colony-stimulating factor mRNA levels.",Not_a_complex
