18794845_21,s0,T1,T10,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 ",arg3,.D4 atb2-::nda2+) containing only ,alpha1-, and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T1,T11,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 ",arg3,.D4 atb2-::nda2+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the ,alpha1, gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T1,T2,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 ",arg3,.D4 atb2-::,nda2,+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T20,T1,For ,tubulin,", we created an S. pombe strain mmsp174 (h- ura4.d18 ",arg3,.D4 atb2-::nda2+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T1,T3,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 ",arg3,.D4 atb2-::nda2+) containing only alpha1- and ,beta-tubulin, protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T1,T4,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 ",arg3,.D4 atb2-::nda2+) containing only alpha1- and beta-tubulin protein isoforms by replacing the ,atb2, (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T1,T5,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 ",arg3,.D4 atb2-::nda2+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (,alpha2,) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T1,T6,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 ",arg3,.D4 atb2-::nda2+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene ,nda2, using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T9,T1,"For tubulin, we created an S. pombe strain mmsp174 (h- ",ura4,.d18 ,arg3,.D4 atb2-::nda2+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T10,T11,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 arg3.D4 atb2-::nda2+) containing only ",alpha1-, and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the ,alpha1, gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T20,T10,For ,tubulin,", we created an S. pombe strain mmsp174 (h- ura4.d18 arg3.D4 atb2-::nda2+) containing only ",alpha1-, and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T20,T11,For ,tubulin,", we created an S. pombe strain mmsp174 (h- ura4.d18 arg3.D4 atb2-::nda2+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the ",alpha1, gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T2,T10,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 arg3.D4 atb2-::",nda2,+) containing only ,alpha1-, and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T2,T11,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 arg3.D4 atb2-::",nda2,+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the ,alpha1, gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T20,T2,For ,tubulin,", we created an S. pombe strain mmsp174 (h- ura4.d18 arg3.D4 atb2-::",nda2,+) containing only alpha1- and beta-tubulin protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
18794845_21,s0,T2,T3,"For tubulin, we created an S. pombe strain mmsp174 (h- ura4.d18 arg3.D4 atb2-::",nda2,+) containing only alpha1- and ,beta-tubulin, protein isoforms by replacing the atb2 (alpha2) gene protein-encoding region with the protein-coding region of the alpha1 gene nda2 using a DNA fragment that was PCR-amplified from genomic DNA using a previously described method.,Not_a_complex
